datetime,temp,humidity,windspeed,sealevelpressure
2020-03-26,6.4,58.6,41.1,1020.9
2020-03-27,10.5,49.3,35.5,1018.1
2020-03-28,10.5,58,10.6,1014.5
2020-03-29,12.1,55.1,28.6,1011.3
2020-03-30,6.7,63.9,27.6,1016.8
2020-03-31,3.8,43.1,19.3,1022.4
2020-04-01,2.7,58.2,26.2,1020.8
2020-04-02,6,55.6,16.7,1016.5
2020-04-03,8.5,53.9,11.8,1013.5
2020-04-04,10.8,48.9,16.3,1018.4
2020-04-05,12.8,43.6,25.9,1024.6
2020-04-06,11.9,31.9,34.5,1030.5
2020-04-07,11.6,27,26.3,1032.6
2020-04-08,12.3,33.8,15,1028.8
2020-04-09,14.2,39,12.9,1022
2020-04-10,15.4,40.6,22.6,1020.2
2020-04-11,14.4,42.3,30,1022
2020-04-12,14.9,41.9,10.8,1021.4
2020-04-13,18.1,40.2,18.8,1013.9
2020-04-14,9.3,71.5,35.9,1015.4
2020-04-15,6.6,66.4,16.9,1024.9
2020-04-16,12.3,48.7,10.7,1022
2020-04-17,16.6,45.6,20.5,1015.1
2020-04-18,19.3,40.4,10.4,1014.1
2020-04-19,18.3,51.1,28.9,1011.9
2020-04-20,14.1,47.1,18.3,1017
2020-04-21,12,51.3,30,1018
2020-04-22,12.3,52.9,22.8,1020.6
2020-04-23,13.9,41.9,19.2,1019.4
2020-04-24,15,43.2,8.6,1014.1
2020-04-25,16.9,42,26.3,1006.5
2020-04-26,12.7,59.7,14.3,1010.8
2020-04-27,14.8,59.6,11.3,1013.1
2020-04-28,19.2,46.7,12.1,1010.2
2020-04-29,17.8,61.1,18.3,1008
2020-04-30,16.3,73,23.1,1009.4
2020-05-01,15.6,72.7,16.1,1008.6
2020-05-02,12.5,94.7,18.9,1007.5
2020-05-03,12.8,70.8,30.2,1011.9
2020-05-04,12.7,61.9,20.1,1016.8
2020-05-05,15.6,59.5,17.7,1014
2020-05-06,12.2,66.1,26.2,1016.2
2020-05-07,14.1,52.9,29.2,1018.5
2020-05-08,15,52.9,17.1,1020
2020-05-09,19.2,48.9,10.4,1014.6
2020-05-10,21.1,50.3,11.2,1011.3
2020-05-11,22.4,40.9,19.6,1006
2020-05-12,17.2,47.1,31.3,1011.1
2020-05-13,19.1,48.6,29.4,1014.7
2020-05-14,22,61.8,40.9,1009.5
2020-05-15,17.9,84.6,13.8,1010.6
2020-05-16,16.2,62.6,19,1021.8
2020-05-17,17.3,77.9,11.3,1019.4
2020-05-18,18.1,73.7,9.1,1022
2020-05-19,19.8,75.1,18,1017.2
2020-05-20,16.9,85.2,27.6,1011.8
2020-05-21,15.6,53.1,24.4,1016.3
2020-05-22,15,46.1,16.4,1022.7
2020-05-23,17.4,58.5,14.5,1023.1
2020-05-24,15.8,71.5,29.4,1023
2020-05-25,14.5,64.8,22.5,1024.5
2020-05-26,12.1,91.9,19.4,1023.6
2020-05-27,13.6,81.3,21.9,1024.7
2020-05-28,15.1,73.6,26.7,1020.9
2020-05-29,14.8,77.8,24.4,1018.7
2020-05-30,13.9,87.5,15.6,1016.3
2020-05-31,13.3,69.9,29.9,1014.9
2020-06-01,12.1,93,19.4,1015.1
2020-06-02,13.9,81.9,22.3,1012.2
2020-06-03,14.7,80.4,20.8,1007.8
2020-06-04,19.9,61.9,17.6,1005.3
2020-06-05,21.5,52.1,34.6,1003.6
2020-06-06,20.7,69,12.7,1007.5
2020-06-07,22.8,64.6,16.6,1007.1
2020-06-08,20.9,74.9,25.8,1008.3
2020-06-09,19.1,83.7,12.9,1009.6
2020-06-10,18.8,86.6,28.2,1009.6
2020-06-11,17.1,87.8,14.5,1009.8
2020-06-12,19.3,73.7,22.1,1009.2
2020-06-13,22.7,62.3,24.2,1008.9
2020-06-14,23.4,62.1,30.5,1006.9
2020-06-15,19.7,82.9,25.1,1009.8
2020-06-16,19.1,85.7,24.2,1009.8
2020-06-17,18.6,85.7,23.7,1008.3
2020-06-18,20.2,82.5,24.5,1009.2
2020-06-19,21.4,69.1,22.6,1012.8
2020-06-20,19.5,75.5,24.7,1013.3
2020-06-21,16.6,88.8,23.7,1011.5
2020-06-22,17.9,96.1,21.8,1010.5
