datetime,temp,humidity,windspeed,sealevelpressure
2020-08-16,21.3,79.7,18.4,1013.8
2020-08-17,22.6,73,17.3,1013.4
2020-08-18,23.1,72.5,31.3,1010.5
2020-08-19,20,81,22.3,1010.1
2020-08-20,20.5,75.8,22.3,1012.7
2020-08-21,21.9,68.5,16.6,1017.4
2020-08-22,22.9,64.7,9.4,1016.5
2020-08-23,24.2,61.9,22.3,1012.9
2020-08-24,24.3,65.3,25.9,1013
2020-08-25,18.5,84.4,25.8,1014.1
2020-08-26,19.7,70.8,9.4,1016.2
2020-08-27,20.6,62.7,24.1,1014.9
2020-08-28,22.4,61.1,12.1,1012.2
2020-08-29,25.1,59,13,1010.8
2020-08-30,25,55.6,13,1012.4
2020-08-31,25.5,58.6,8.6,1011.7
2020-09-01,23.1,63.9,35.3,1007.5
2020-09-02,19.7,54.7,35.3,1015.8
2020-09-03,17.8,67.5,20.5,1019.7
2020-09-04,19.3,57.8,29.8,1023.6
2020-09-05,18.4,59,13,1020.7
2020-09-06,20.3,58.1,11.2,1015.2
2020-09-07,22.8,57.6,29.5,1015.5
2020-09-08,22.3,63,35.3,1023.7
2020-09-09,21,63.3,13,1023.8
2020-09-10,21.7,58.3,22.3,1016.9
2020-09-11,21.5,57.6,18.4,1014.9
2020-09-12,22.7,53,24.1,1017.2
2020-09-13,21.8,55.5,14.8,1022.2
2020-09-14,22,56.7,17.3,1025
2020-09-15,22,53.8,22.3,1022.9
2020-09-16,22.6,51.6,22.3,1018.5
2020-09-17,23.5,48.1,14.8,1014.6
2020-09-18,19.8,56.3,42.5,1017.8
2020-09-19,19.5,42.5,31.7,1021.1
2020-09-20,17,54.4,11.2,1018.3
2020-09-21,16.9,52.1,14.1,1018.6
2020-09-22,18.8,58.5,10.8,1017.6
2020-09-23,20.8,60.5,19.3,1013.7
2020-09-24,19.1,71.6,13,1012.8
2020-09-25,19.9,66.4,19.6,1007.4
2020-09-26,18.4,65.7,20.5,997.5
2020-09-27,16.7,49.3,18.4,1009.3
2020-09-28,18.7,60.2,27.4,1011
2020-09-29,14.3,84.4,24.1,1014
2020-09-30,12.3,84.9,9.4,1013.4
2020-10-01,13,87.3,11.2,1009.5
2020-10-02,16.1,69.4,18.4,1011.4
2020-10-03,19.4,63.8,18.4,1012.9
2020-10-04,23.5,56.3,20.5,1011.4
2020-10-05,22.7,60.2,13,1012
2020-10-06,19,78.9,24.5,1014.6
2020-10-07,17,78.8,11.2,1012.8
2020-10-08,12.2,92.4,33.5,1015.5
2020-10-09,14.2,64.7,33.5,1020.8
2020-10-10,12.5,74.4,8.8,1019.4
2020-10-11,13.2,79,8.8,1015.2
2020-10-12,15.2,78.1,38.9,1009.4
2020-10-13,9.1,85,35.3,1006.5
2020-10-14,12.1,72.5,16.6,1013.6
2020-10-15,15.9,65.4,20.5,1014.2
2020-10-16,15.1,86.9,22.5,1011.4
2020-10-17,12.1,77.9,31.7,1014.6
2020-10-18,9.7,75.9,24.1,1021.2
2020-10-19,7.1,75.6,10.5,1026.5
2020-10-20,7.5,74.3,8.8,1027.2
2020-10-21,9.1,75,11.2,1026.1
2020-10-22,10.7,71.4,13,1023.7
2020-10-23,11.5,69.2,8.8,1021.2
2020-10-24,12.3,70.2,9.4,1017.5
2020-10-25,12,92.4,13,1014.9
2020-10-26,13.6,81.8,5.4,1014.6
2020-10-27,13,76.1,10.5,1014
2020-10-28,10.9,83.4,11.2,1015.9
2020-10-29,11.5,82.5,11.2,1018.1
2020-10-30,10.9,75.9,25.9,1022.7
2020-10-31,10.2,85.7,22.3,1022.1
2020-11-01,9.2,77.9,22.3,1023.3
2020-11-02,10.7,74.9,7.6,1022.4
2020-11-03,14.4,79.7,14.8,1021.1
2020-11-04,13.2,82.5,16.6,1023.1
2020-11-05,12.2,77,22.3,1028.5
2020-11-06,9,84.1,27.7,1032.5
2020-11-07,8.2,76.4,9.4,1032.7
2020-11-08,6.7,82.6,11.2,1027.8
2020-11-09,4.6,92.4,20.5,1026.7
2020-11-10,7.2,80.2,11.2,1028.9
2020-11-11,6.1,81.1,16,1028.9
2020-11-12,6.1,83.1,13,1026.7
2020-11-13,7,88,10.5,1026.3
2020-11-14,7.6,84.6,7.6,1026.7
2020-11-15,4.3,94,7.2,1025.3
2020-11-16,6.7,86.6,11.2,1021.5
2020-11-17,8.1,84.3,31.7,1026.1
2020-11-18,8.7,87.1,20.9,1031.4
2020-11-19,5.3,88.3,7.6,1026.6
2020-11-20,4,87.3,20.5,1021.9
2020-11-21,2.7,86.7,35.2,1030.1
2020-11-22,3.2,82.5,18.4,1033.1
2020-11-23,3.9,83.8,14.8,1028.6
2020-11-24,4.5,78.8,22.3,1029.8
2020-11-25,1.7,82.9,10.8,1027.9
2020-11-26,1.4,79.8,10.8,1025.8
2020-11-27,-0.8,93.5,29.5,1024.1
2020-11-28,-0.9,96.5,16.6,1022
2020-11-29,0.9,89.6,20.5,1021.6
2020-11-30,1.2,68.8,25.9,1025.6
2020-12-01,-1.8,77.5,16,1023.1
2020-12-02,0.2,70.7,20.5,1021
2020-12-03,6.3,56.8,31.7,1016.5
2020-12-04,7.5,64.3,39.9,1012.2
2020-12-05,10.1,68.5,27.7,1015.4
2020-12-06,10.4,71.1,40.7,1014.8
2020-12-07,7.8,74.5,46.4,1010.9
2020-12-08,2.6,81.7,13,1014.7
2020-12-09,4.8,79.2,38.9,1010.4
2020-12-10,4.6,82.6,12.4,1007.4
2020-12-11,3.4,92.3,9.4,1008.1
2020-12-12,4.6,87.4,13,1003.1
2020-12-13,4.5,85.8,25.9,1009.3
2020-12-14,3.9,87.7,27.7,1018.3
2020-12-15,4.1,81.3,13,1023.5
2020-12-16,3.9,90.2,11.2,1025.1
2020-12-17,4.1,93,9.4,1026.9
2020-12-18,2.8,98,5.4,1029.3
2020-12-19,2.4,98,7.6,1029.3
2020-12-20,3.9,84.8,14,1028.8
2020-12-21,4.8,77.6,9.4,1028.8
2020-12-22,5.5,79.1,9.4,1026.2
2020-12-23,7.9,77.8,7.6,1023.1
2020-12-24,8.1,78.1,9.4,1017.6
2020-12-25,10.7,69.1,35.3,1011
2020-12-26,3.5,95,35.3,1016.4
2020-12-27,2.6,94.2,18.4,1013.3
2020-12-28,7.2,71.4,20.5,1005.4
2020-12-29,9.8,80.7,20.9,1006.6
2020-12-30,10.8,70.3,18.4,1008.6
2020-12-31,8.9,69.8,18.4,1008.3
